MiracleRadius_composition_average,AtomicVolume_composition_average,ICSDVolume_composition_average,ThirdIonizationEnergy_composition_average,NValance_composition_average,NUnfilled_composition_average,CovalentRadii_composition_average,Electronegativity_composition_average,IonicRadii_composition_average,GSestFCClatcnt_composition_average,HeatFusion_composition_average,Polarizability_composition_average,BCCefflatcnt_composition_average,BCCfermi_composition_average,HHIp_composition_average,IonizationEnergy_composition_average,HHIr_composition_average,MeltingT_composition_average,HeatVaporization_composition_average,ThermalExpansionCoefficient_composition_average,NsUnfilled_composition_average,FirstIonizationEnergy_composition_average,phi_composition_average,HHIp_arithmetic_average,NdValence_composition_average
131.9230769230769,13.345651838026946,13.315384615384614,30.885384615384606,6.461538461538462,4.307692307692308,1.1800000000000002,1.7815384615384613,0.5976923076923076,3.6956462005384614,16.715384615384615,8.353846153846153,5.888942373153847,7.001752172307693,2153.846153846154,677.6076923076922,2207.692307692308,1661.8369230769226,356.4,14.107692307692306,0.23076923076923075,7.031918615384615,4.708461538461538,2266.666666666667,4.384615384615385
127.90781563126255,11.711807616271605,11.667735470941885,32.622244488977955,7.855711422845691,4.144288577154309,1.1685971943887774,1.7594589178356714,0.6313827655310621,3.4979297712104205,16.5310621242485,8.916032064128258,5.559631536801604,6.6386587181763534,2290.9819639278553,721.2404809619238,2352.9058116232463,1819.5631262525053,337.42905811623245,12.740681362725454,0.1903807615230461,7.487302324649299,4.836372745490982,2416.666666666667,6.046092184368737
128.1818181818182,11.807745662607784,11.763636363636362,32.47327272727273,7.7272727272727275,4.2727272727272725,1.1709090909090907,1.7536363636363637,0.6272727272727273,3.5085233550909094,16.754545454545454,9.072727272727274,5.576132334545455,6.6303994581818175,2336.363636363636,718.0363636363637,2400.0,1835.909090909091,342.34363636363634,12.545454545454547,0.18181818181818185,7.45397,4.8100000000000005,2416.666666666667,5.909090909090907
128.43200000000002,11.895343222617795,11.8512,32.337252,7.6099999999999985,4.39,1.1730200000000002,1.74832,0.62352,3.5181959733599997,16.958599999999993,9.2158,5.591198616128,6.622858226619999,2377.8,715.1107999999998,2443.0,1850.8339999999998,346.83096,12.3672,0.174,7.423535459999997,4.78592,2416.666666666667,5.783999999999999
128.66666666666666,11.977508375805485,11.933333333333335,32.209666666666664,7.499999999999999,4.5,1.1749999999999998,1.7433333333333332,0.62,3.5272687393333326,17.15,9.35,5.605330554666666,6.615784668333332,2416.666666666667,712.3666666666667,2483.333333333333,1864.833333333333,351.04,12.2,0.16666666666666666,7.394988333333332,4.763333333333333,2416.666666666667,5.666666666666666
127.868,11.70383828898533,11.6608,32.702748,7.899999999999999,4.0200000000000005,1.16628,1.76288,0.6340800000000001,3.49710044684,16.1686,8.7012,5.559653463592001,6.67025993028,2227.2,721.8952,2274.0000000000005,1783.8454000000004,331.08584000000013,13.1628,0.196,7.493968400000001,4.85268,2133.333333333333,6.0760000000000005
128.1102204408817,11.794045412991073,11.751903807615228,32.624250501002,7.8096192384769525,4.038076152304607,1.1665330661322644,1.7600601202404804,0.6323446893787574,3.5071070006092184,16.067915831663324,8.666132264529057,5.576427222969938,6.690435378476952,2215.6312625250503,719.2336673346692,2250.5010020040077,1768.1601803607211,330.3427655310621,13.346092184368734,0.19238476953907813,7.46614956312625,4.84064128256513,2133.333333333333,5.9639278557114235
128.55044955044957,11.957994424615192,11.917482517482519,32.481583416583426,7.645354645354646,4.070929070929071,1.166993006993007,1.7549350649350652,0.6291908091908093,3.5252936418341663,15.884925074925075,8.602397602397604,5.606913077624376,6.727103710689312,2194.605394605395,714.3964035964038,2207.7922077922085,1739.6527172827175,328.9922477522478,13.67922077922078,0.18581418581418585,7.41558957842158,4.81876123876124,2133.333333333333,5.7602397602397595
128.65965965965964,11.998666177289465,11.958558558558558,32.44619119119119,7.604604604604606,4.079079079079079,1.1671071071071069,1.7536636636636636,0.6284084084084084,3.529805304128128,15.839529529529527,8.586586586586586,5.614475874912912,6.7362002299299295,2189.3893893893887,713.1963963963962,2197.197197197197,1732.5807107107105,328.6572172172171,13.761861861861858,0.18418418418418414,7.403046878878878,4.8133333333333335,2133.333333333333,5.709709709709709
128.79379379379378,12.048620072291865,12.009009009009006,32.40272172172172,7.554554554554553,4.0890890890890885,1.167247247247247,1.7521021021021017,0.6274474474474474,3.535346621865865,15.783773773773772,8.567167167167169,5.623764660294293,6.747372764604606,2182.9829829829832,711.7225225225225,2184.184184184184,1723.8947247247247,328.24572572572566,13.863363363363364,0.18218218218218216,7.387641673673673,4.806666666666667,2133.333333333333,5.647647647647648
128.95204795204796,12.107556685676313,12.068531468531468,32.351435564435576,7.495504495504496,4.1008991008991025,1.1674125874125874,1.7502597402597402,0.6263136863136863,3.541884380355645,15.71799200799201,8.544255744255745,5.634723756733267,6.760554346473527,2175.4245754245762,709.9836163836163,2168.831168831169,1713.646823176823,327.76023976023976,13.983116883116882,0.17982017982017984,7.369466301698303,4.7988011988012,2133.333333333333,5.574425574425575
129.07399999999998,12.152973758951873,12.1144,32.311914,7.450000000000001,4.11,1.16754,1.7488400000000002,0.6254400000000001,3.5469224346199995,15.6673,8.5266,5.643168932956001,6.770712189540001,2169.6,708.6436,2157.0,1705.7497,327.38612,14.075400000000002,0.17800000000000002,7.3554602,4.79274,2133.333333333333,5.518
129.208,12.202877700059267,12.1648,32.268488000000005,7.4,4.12,1.1676799999999998,1.7472800000000004,0.62448,3.5524582110400003,15.6116,8.507200000000001,5.652448429552001,6.7818735516799995,2163.2,707.1712,2144.0000000000005,1697.0724,326.9750400000001,14.176800000000002,0.17600000000000002,7.340070400000001,4.78608,2133.333333333333,5.456
129.34199999999998,12.252781641166653,12.215199999999998,32.225061999999994,7.35,4.13,1.16782,1.7457199999999995,0.62352,3.55799398746,15.5559,8.4878,5.661727926147998,6.79303491382,2156.8,705.6987999999999,2130.9999999999995,1688.3951,326.56395999999995,14.2782,0.174,7.324680599999999,4.77942,2133.333333333333,5.393999999999999
129.4644644644645,12.298389547303845,12.26126126126126,32.18537437437437,7.304304304304303,4.139139139139139,1.1679479479479478,1.7442942942942938,0.6226426426426426,3.5630532105545543,15.504994994994993,8.47007007007007,5.670208587201201,6.803235437977978,2150.9509509509508,704.3531531531531,2119.1191191191187,1680.4647947947947,326.18826826826825,14.370870870870869,0.17217217217217215,7.310615647647648,4.773333333333333,2133.333333333333,5.3373373373373365
129.61,12.352589523381445,12.316,32.13821,7.25,4.15,1.1681,1.7426,0.6216,3.5690655403,15.4445,8.449,5.68028691934,6.815357638099999,2144.0,702.7539999999999,2105.0,1671.0405,325.7418,14.481,0.17,7.293900999999999,4.766100000000002,2133.333333333333,5.27
129.74400000000003,12.402493464488842,12.366400000000002,32.09478400000001,7.200000000000001,4.16,1.1682400000000002,1.7410400000000004,0.6206400000000001,3.5746013167200017,15.388800000000002,8.429600000000002,5.689566415936001,6.82651900024,2137.600000000001,701.2816,2092.0,1662.3632000000002,325.3307200000001,14.582400000000002,0.16800000000000004,7.278511200000002,4.7594400000000014,2133.333333333333,5.207999999999999
130.28,12.602109228918412,12.568,31.92108,7.000000000000001,4.2,1.1687999999999998,1.7348,0.6168,3.5967444224,15.165999999999999,8.352,5.72668440232,6.871164448800001,2112.0,695.3919999999998,2040.0,1627.654,323.68639999999994,14.988,0.16,7.216952000000001,4.732799999999999,2133.333333333333,4.96
129.55555555555554,12.386565305202902,12.322222222222226,31.647111111111112,7.0,4.5555555555555545,1.1711111111111112,1.7144444444444449,0.6066666666666667,3.5610841747777777,15.271111111111109,8.977777777777778,5.659476901444446,7.035368546666668,2133.333333333333,703.6222222222223,2055.555555555556,1721.3855555555554,315.0311111111111,13.900000000000002,0.22222222222222224,7.303758666666668,4.710000000000001,1940.0,5.111111111111111
129.02797202797206,12.192121536199211,12.124575424575427,31.7945054945055,7.183816183816184,4.536463536463537,1.1707092907092906,1.7191408591408592,0.6097502497502498,3.5389374793007,15.482617382617386,9.08031968031968,5.622006095986015,7.002778086093906,2158.5414585414587,709.4320679320679,2105.194805194805,1757.9389610389608,316.1083116883117,13.473926073926075,0.2327672327672328,7.364517132867133,4.733336663336663,1940.0,5.346653346653347
131.22222222222223,13.158006219546705,13.144444444444444,30.47511111111111,6.4444444444444455,4.666666666666666,1.1866666666666663,1.791111111111111,0.5900000000000001,3.672454384111111,17.880000000000006,9.044444444444446,5.849149773222222,7.255894042222224,2533.333333333333,686.7,2633.333333333333,1808.993333333333,366.28888888888895,12.266666666666667,0.33333333333333337,7.129311777777778,4.712222222222222,2520.0,4.5555555555555545
130.90800000000002,12.978672986845426,12.9058,31.107944,6.7139999999999995,4.3340000000000005,1.17624,1.7720600000000002,0.5995199999999999,3.653042219974,16.793039999999998,8.6112,5.811928313006001,6.90921558042,2043.0,681.7583999999998,2158.4,1722.2958600000006,351.37660000000005,12.892000000000001,0.28600000000000003,7.074522404,4.74044,2100.0,4.7620000000000005
131.44444444444446,13.145878165900454,13.077777777777778,30.84622222222222,6.666666666666668,4.4444444444444455,1.1844444444444444,1.7977777777777781,0.5988888888888889,3.6743194010000004,18.164444444444445,8.888888888888891,5.8448362696666685,7.02375576888889,2066.6666666666665,681.9666666666667,2366.666666666667,1800.1044444444449,367.2222222222223,12.355555555555556,0.33333333333333337,7.075709555555557,4.734444444444446,2100.0,4.777777777777779
131.9209209209209,13.294391838452823,13.23053053053053,30.613757757757764,6.624624624624624,4.5425425425425425,1.1917317317317315,1.8206206206206208,0.5983283283283284,3.6932180518288287,19.382542542542538,9.135535535535537,5.874065516795796,7.125491756616618,2087.687687687688,682.1516516516516,2551.6516516516517,1869.214974974975,381.2964964964965,11.87907907907908,0.37537537537537535,7.076763997997997,4.729119119119121,2100.0,4.791791791791791
132.20000000000002,13.381378418090641,13.32,30.4776,6.6000000000000005,4.6,1.196,1.834,0.598,3.7042872616,20.096,9.28,5.891185504400001,7.185079977999999,2100.0,682.26,2660.0,1909.694,389.54,11.599999999999998,0.4,7.077381600000002,4.726,2100.0,4.800000000000002
126.5,11.67402626461225,11.650000000000002,32.98525,8.5,3.5,1.17,1.8175,0.6375,3.5093150782499998,16.1525,8.4125,5.57889926125,6.236922635,2550.0,728.875,2425.0,1779.1925,340.7,11.55,0.5,7.569075,4.7825,2550.0,7.0
127.51297405189621,12.017766661521266,11.995808383233536,32.66820658682635,8.115768463073852,3.604790419161677,1.1706986027944113,1.803003992015968,0.630688622754491,3.5463613876736533,15.772285429141718,8.299850299401196,5.641085030523953,6.343609815588822,2483.6327345309383,718.306886227545,2325.449101796407,1720.1100898203595,337.21397205588823,12.35688622754491,0.4650698602794411,7.458464730538923,4.741806387225548,2360.0,6.510978043912176
128.11111111111111,12.220737181600876,12.199999999999998,32.480999999999995,7.8888888888888875,3.666666666666666,1.171111111111111,1.7944444444444445,0.6266666666666667,3.5682363513333333,15.547777777777775,8.233333333333334,5.677804246666666,6.406606055555555,2444.444444444445,712.0666666666666,2266.6666666666665,1685.2233333333331,335.1555555555556,12.833333333333332,0.4444444444444444,7.393152000000001,4.717777777777777,2360.0,6.222222222222222
128.92392392392392,12.496555301883431,12.477477477477482,32.226603603603614,7.580580580580583,3.750750750750752,1.1716716716716715,1.7828128128128131,0.6212012012012014,3.597962399015016,15.242692692692694,8.142942942942945,5.727702257327327,6.4922121055655655,2391.191191191192,703.5867867867868,2186.7867867867867,1637.815465465466,332.3583583583584,13.480780780780785,0.4164164164164165,7.3043980540540545,4.6851251251251265,2360.0,5.82982982982983
130.04895104895107,12.878319543293493,12.861538461538462,31.87448951048951,7.1538461538461515,3.867132867132868,1.1724475524475524,1.7667132867132866,0.6136363636363636,3.639106693783217,14.82041958041958,8.017832167832168,5.796766886468531,6.610700799160838,2317.482517482517,691.8496503496502,2076.223776223776,1572.1974825174825,328.48671328671327,14.376923076923076,0.3776223776223776,7.181552307692307,4.63993006993007,2360.0,5.2867132867132876
130.45454545454544,13.01595306085706,12.999999999999998,31.74754545454545,6.999999999999999,3.9090909090909083,1.1727272727272726,1.7609090909090908,0.6109090909090908,3.653940021272727,14.668181818181818,7.972727272727273,5.8216660436363625,6.6534183036363626,2290.909090909091,687.6181818181817,2036.3636363636365,1548.5409090909088,327.09090909090907,14.7,0.3636363636363636,7.137264,4.623636363636363,2360.0,5.090909090909091
131.00400801603206,13.202406483448193,13.187575150300601,31.575573146292573,6.7915831663326625,3.9659318637274543,1.1731062124248497,1.753046092184369,0.6072144288577155,3.674034869735471,14.461943887775547,7.9116232464929865,5.855397166372745,6.7112881092985965,2254.9098196392783,681.8857715430861,1982.3647294589175,1516.493126252505,325.2,15.137675350701402,0.34468937875751504,7.077266212424848,4.601563126252505,2360.0,4.82565130260521
131.3236763236763,13.310882027064713,13.296703296703296,31.47552247752248,6.67032967032967,3.9990009990009994,1.1733266733266732,1.7484715284715282,0.6050649350649351,3.6857257230359632,14.341958041958039,7.876073926073924,5.875021380424576,6.744955813226772,2233.9660339660336,678.5507492507493,1950.9490509490506,1497.8482517482516,324.0999000999,15.392307692307694,0.33366633366633364,7.042360483516482,4.5887212787212786,2360.0,4.671328671328671
131.78721278721278,13.468177475708794,13.454945054945053,31.33044355644355,6.494505494505494,4.046953046953047,1.1736463536463535,1.7418381618381615,0.601948051948052,3.70267809730969,14.167972027972029,7.8245254745254735,5.903477560044955,6.793775818341657,2203.5964035964034,673.714785214785,1905.3946053946052,1470.812167832168,322.5046953046953,15.76153846153846,0.31768231768231764,6.9917452747252735,4.5700999000998985,2360.0,4.447552447552448
132.0769230769231,13.566487131111344,13.553846153846154,31.23976923076923,6.384615384615384,4.076923076923077,1.1738461538461538,1.7376923076923076,0.6000000000000001,3.7132733312307686,14.05923076923077,7.792307692307693,5.921262672307693,6.824288321538462,2184.6153846153848,670.6923076923076,1876.9230769230767,1453.9146153846152,321.5076923076923,15.992307692307694,0.30769230769230765,6.960110769230767,4.558461538461538,2360.0,4.307692307692308
132.474,13.701230344806078,13.6894,31.11549099999999,6.233999999999997,4.117999999999999,1.1741199999999996,1.7320099999999998,0.5973299999999999,3.7277951588429987,13.91019,7.748149999999999,5.945638947175,6.8661087584199985,2158.6,666.5496999999998,1837.9,1430.7548299999994,320.1411999999999,16.3086,0.29399999999999993,6.916752515999996,4.542509999999999,2360.0,4.115999999999999
132.71428571428572,13.782768372996955,13.771428571428574,31.040285714285716,6.142857142857142,4.142857142857143,1.1742857142857142,1.7285714285714286,0.5957142857142858,3.7365828458571433,13.82,7.7214285714285715,5.960389919285714,6.8914158285714295,2142.857142857143,664.0428571428573,1814.2857142857144,1416.7400000000002,319.31428571428575,16.5,0.2857142857142857,6.890514857142858,4.532857142857143,2360.0,4.000000000000001
126.44444444444444,11.493870785378697,11.444444444444445,33.04355555555556,8.555555555555555,3.444444444444444,1.1655555555555557,1.8288888888888888,0.6388888888888888,3.4943108422222213,16.731111111111108,8.305555555555554,5.554375246444444,6.189802933333333,2311.1111111111113,728.7777777777777,2322.222222222222,1814.6411111111108,353.34444444444443,11.41111111111111,0.3333333333333333,7.567313333333333,4.912222222222222,2240.0,6.8888888888888875
128.23446893787576,12.188500621869792,12.146092184368735,32.77549699398798,8.120240480961924,3.527054108216433,1.172635270541082,1.8056913827655312,0.6371442885771543,3.5659306171172345,15.835150300601207,8.204559118236475,5.672292870556112,6.057127533026053,2143.5871743486973,714.4226452905812,2108.2164328657323,1701.3177454909821,345.71633266533064,12.789378757515033,0.35070140280561124,7.415881046092184,4.7698897795591195,1985.7142857142856,6.382765531062125
128.70641282565128,12.37526500632585,12.333066132264529,32.594330661322644,7.978957915831662,3.6803607214428857,1.1776853707414827,1.7965831663326652,0.6362124248496993,3.582756451803607,15.777314629258516,8.423697394789578,5.699260119658318,5.951576293336674,2107.815631262525,712.4867735470942,2090.7815631262524,1709.5181162324645,348.4391783567134,12.645991983967937,0.33867735470941884,7.395714769539078,4.7366432865731465,1985.7142857142856,6.232464929859719
129.126,12.541633770024085,12.4996,32.432976000000004,7.854000000000003,3.818000000000001,1.1822400000000002,1.7884599999999995,0.6354200000000001,3.597706353202,15.72768,8.6222,5.723201920824001,5.855448033740001,2075.8,710.8080000000001,2075.600000000001,1717.3048200000005,350.92440000000005,12.511400000000002,0.32799999999999996,7.378229136,4.706919999999999,1985.7142857142856,6.1000000000000005
129.53146853146853,12.702414332243915,12.66053946053946,32.277041958041956,7.733266733266733,3.9510489510489513,1.1866433566433563,1.7806093906093905,0.6346553446553446,3.6121529218931068,15.67977022977023,8.814135864135864,5.746337072636362,5.762484291488511,2044.855144855145,709.187012987013,2060.9390609390607,1724.8447152847152,353.327972027972,12.381118881118883,0.31768231768231764,7.361345466533465,4.678191808191809,1985.7142857142856,5.9720279720279725
129.9230769230769,12.857064448879251,12.815384615384614,32.126999999999995,7.615384615384616,4.076923076923077,1.1907692307692306,1.7730769230769232,0.6338461538461537,3.626123893692307,15.629999999999995,8.992307692307689,5.7687475301538464,5.677180109230768,2015.3846153846155,707.5384615384613,2046.1538461538462,1731.1546153846152,355.52307692307687,12.269230769230768,0.30769230769230765,7.344169846153845,4.650769230769232,1985.7142857142856,5.846153846153847
130.2912912912913,13.00245610186436,12.96096096096096,31.985938938938943,7.504504504504504,4.195195195195195,1.1946446446446446,1.765995995995996,0.633083083083083,3.6392608358148153,15.583093093093094,9.159609609609607,5.789821301920921,5.5971126136136125,1987.687687687688,705.9857857857857,2032.232232232232,1737.0570370370374,357.58308308308295,12.164464464464462,0.2982982982982983,7.3279929729729725,4.624994994994995,1985.7142857142856,5.727727727727728
130.618,13.132392426020695,13.091,31.859952000000003,7.4079999999999995,4.303999999999999,1.1982700000000002,1.75964,0.63251,3.6508901424989997,15.54662,9.31865,5.808422311265,5.5194769713400005,1962.5,704.7301999999999,2020.8,1743.7244899999998,359.59669999999994,12.051000000000002,0.29,7.314918155999999,4.601650000000001,1985.7142857142856,5.626
130.93200000000002,13.256652996478794,13.2154,31.739416,7.314,4.406000000000001,1.2016300000000002,1.75358,0.63189,3.662084931177,15.50814,9.46445,5.826364521001,5.449250213200001,1938.7,703.4422,2009.2,1749.1804699999998,361.4083,11.9556,0.282,7.30150086,4.57953,1985.7142857142856,5.526
131.24599999999998,13.380913566936892,13.3398,31.618879999999994,7.219999999999999,4.507999999999999,1.2049899999999998,1.7475199999999995,0.6312699999999999,3.6732797198549987,15.469659999999998,9.610249999999997,5.844306730736999,5.3790234550600005,1914.9,702.1541999999997,1997.6,1754.6364499999993,363.2198999999998,11.8602,0.274,7.288083563999997,4.557409999999999,1985.7142857142856,5.4259999999999975
131.54854854854858,13.499995923518407,13.459059059059062,31.50331231231232,7.128128128128131,4.603603603603603,1.2080980980980982,1.7417317317317318,0.6306006006006006,3.6840848145055056,15.42901901901902,9.743393393393395,5.861661981544545,5.315924392832834,1892.3923923923928,700.8286286286287,1985.7857857857862,1758.9028028028026,364.83673673673684,11.782482482482484,0.2662662662662663,7.274270066066067,4.536426426426427,1985.7142857142856,5.327327327327328
127.95390781563127,12.055535027857859,12.012825651302604,32.83928957915832,8.155310621242485,3.491983967935872,1.1691282565130259,1.8088476953907815,0.6346893787575151,3.5545950807394786,16.09291583166333,8.127404809619241,5.653624279333668,6.1791320280661335,2220.741482965932,714.142084168337,2171.3426853707415,1709.8047194388778,346.4703406813627,12.78236472945892,0.35070140280561124,7.4130077494989965,4.7856713426853705,2300.0,6.417835671342687
128.16132264529057,12.116931852245528,12.074148296593187,32.718270541082155,8.047094188376754,3.612224448897796,1.1708717434869738,1.8027154308617237,0.631442885771543,3.5607331239839684,16.278116232464928,8.273797595190379,5.66298971385471,6.188613597985972,2257.715430861724,711.9416833667335,2213.4268537074145,1726.0070941883764,349.90410821643286,12.632364729458914,0.33867735470941884,7.3901323647294594,4.767304609218437,2300.0,6.300601202404809
128.342,12.170074714117145,12.127200000000002,32.61123800000001,7.952000000000003,3.7200000000000006,1.17244,1.7972799999999998,0.62856,3.566030330348,16.447979999999998,8.406600000000001,5.671034409512001,6.196377394680001,2291.4000000000005,710.0240000000001,2252.0,1741.0208200000004,353.03140000000013,12.4918,0.32799999999999996,7.370199996,4.7510200000000005,2300.0,6.1979999999999995
128.5164835164835,12.221385156315954,12.178421578421574,32.507824175824176,7.86013986013986,3.824175824175824,1.1739560439560437,1.7920279720279717,0.6257742257742257,3.571144390603397,16.612287712287714,8.535014985014984,5.678799773847152,6.2038595370529475,2323.976023976024,708.172027972028,2289.310689310689,1755.5480119880121,356.05574425574423,12.355744255744257,0.31768231768231764,7.3509507512487495,4.735284715284715,2300.0,6.0989010989010985
128.69230769230768,12.273769227675269,12.230769230769226,32.406846153846146,7.769230769230768,3.9230769230769225,1.1753846153846153,1.7869230769230768,0.623076923076923,3.5763970132307685,16.760769230769228,8.653846153846152,5.686851908,6.2123910369230755,2353.846153846154,706.3076923076923,2323.076923076923,1768.3853846153845,358.83076923076925,12.23846153846154,0.30769230769230765,7.33156523076923,4.7200000000000015,2300.0,6.0
128.85785785785785,12.323112768660321,12.28008008008008,32.31186586586587,7.683683683683682,4.016016016016016,1.1767267267267263,1.7821221221221217,0.6205405405405405,3.5813456952572573,16.90006006006006,8.765415415415415,5.694440364607607,6.220453869239237,2381.8818818818822,704.5523523523523,2354.754754754755,1780.4183983983985,361.4354354354354,12.128628628628626,0.2982982982982983,7.313312822822822,4.7056256256256255,2300.0,5.906906906906906
128.994,12.362734381642039,12.3196,32.229209000000004,7.611000000000001,4.101,1.1779700000000002,1.77791,0.6183000000000001,3.5852755237300005,17.03867,8.87205,5.700361037833001,6.225687790429999,2409.1,703.1062,2386.2,1792.8504899999996,363.9612,12.0104,0.29,7.298286365999999,4.6930000000000005,2300.0,5.829
129.132,12.403583735467965,12.3604,32.148691,7.539,4.181,1.17913,1.7738299999999998,0.6161399999999999,3.5893593685019995,17.16189,8.969450000000002,5.706592173601002,6.23199619495,2433.7,701.6422,2414.2,1803.63047,366.2458,11.9106,0.282,7.28306661,4.68078,2300.0,5.751
129.26999999999998,12.444433089293893,12.4012,32.068172999999994,7.466999999999999,4.260999999999999,1.1802899999999998,1.7697499999999995,0.61398,3.5934432132739986,17.285109999999996,9.06685,5.712823309368996,6.238304599469999,2458.3,700.1781999999997,2442.2,1814.41045,368.5303999999999,11.8108,0.274,7.267846853999997,4.668559999999999,2300.0,5.672999999999997
